DEPARTAMENTO,PROVINCIA,UBIGEO,SEXO,TIPO_CONTRATO,MATERIAL_PISOS,MATERIAL_TECHOS,MATERIAL_PAREDES,NINOS_ASISTEN_COLEGIO,SITUACION_EDUCATIVA_ESPERADA,SIN_SEGURO,ESTRSOCIAL,POBREZA,ANIO,MES,GASTO_ALIMENTOS_HOGAR,GASTO_ELECTRODOMESTICOS,INGRESO_JUNTOS,INGRESO_PENSION65,HORAS_SEMANA_OCUP_PRINCIPAL,INGRESO_TOTAL,NUM_HABITACIONES,EDAD,SERVICIOS_BASICOS,RECIBIO
PIURA,PAITA,200505,1,Indefinido,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2023,8,0.0,87.4459037780762,0.0,1783.0,48.0,1843.0,4,50,Sí,No
PIURA,PIURA,200105,0,Sin contrato,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2023,8,0.0,48.54953956604,1189.0,0.0,46.0,900.0,4,37,Sí,Sí
PIURA,PIURA,200105,1,Sin contrato,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2023,8,0.0,188.770220756531,1189.0,0.0,53.0,2880.0,4,43,Sí,No
PIURA,SULLANA,200601,0,Sin contrato,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales precarios o livianos,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2023,8,0.0,0.0,0.0,0.0,18.0,480.0,3,35,Sí,No
PIURA,SULLANA,200601,1,Sin contrato,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2023,8,0.0,59.0611114501953,0.0,0.0,48.0,840.0,3,70,Sí,No
PIURA,SULLANA,200603,1,Sin contrato,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales precarios o livianos,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,Pobre No Extremo,2023,8,0.0,50.8042788505554,1189.0,0.0,18.0,750.0,1,68,Sí,No
PIURA,SULLANA,200601,0,Plazo fijo,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,B,No Pobre,2023,8,0.0,57.6423435211182,0.0,0.0,52.0,1304.0,5,44,Sí,No
PIURA,SULLANA,200601,1,Indefinido,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,B,No Pobre,2023,8,0.0,47.7064552307129,0.0,0.0,46.0,1400.0,1,63,Sí,No
PIURA,TALARA,200701,1,Plazo fijo,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2023,8,0.0,170.591324806213,0.0,0.0,48.0,1225.0,4,46,Sí,No
PIURA,TALARA,200701,1,Plazo fijo,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,Pobre No Extremo,2023,8,0.0,55.0481376647949,0.0,0.0,48.0,1800.0,3,37,Sí,No
PIURA,TALARA,200701,1,Plazo fijo,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales precarios o livianos,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,Pobre No Extremo,2023,8,0.0,3.00887560844421,0.0,0.0,45.0,2050.0,3,39,Sí,No
PIURA,TALARA,200701,0,Sin contrato,Piso precario o sin acondicionar,Materiales semi-formales o industriales ligeros,Materiales precarios o livianos,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2023,8,0.0,0.0,0.0,0.0,66.0,110.0,2,50,No,No
PIURA,SULLANA,200601,1,Plazo fijo,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,C,No Pobre,2023,8,0.0,259.401390075684,0.0,0.0,53.0,3925.0,4,49,Sí,No
PIURA,MORROPON,200404,1,Sin contrato,Piso precario o sin acondicionar,Materiales semi-formales o industriales ligeros,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,Pobre No Extremo,2023,8,0.0,118.698295593262,1194.0,0.0,48.0,960.0,3,43,Sí,No
PIURA,PIURA,200111,1,Indefinido,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2023,8,0.0,43.1539878845215,0.0,0.0,75.0,7850.0,3,33,Sí,No
PIURA,PIURA,200111,1,Sin contrato,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2023,8,0.0,5.93491458892822,0.0,0.0,48.0,1210.0,4,62,Sí,No
PIURA,AYABACA,200208,1,Indefinido,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,Rural,No Pobre,2023,8,0.0,5.45216655731201,0.0,0.0,40.0,1670.0,4,65,Sí,No
PIURA,AYABACA,200208,1,Indefinido,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,Rural,No Pobre,2023,8,0.0,138.04646396637,0.0,0.0,30.0,3135.0,4,62,Sí,No
PIURA,MORROPON,200401,1,Plazo fijo,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,Rural,No Pobre,2023,8,0.0,14.8940582275391,0.0,0.0,48.0,1300.0,2,36,Sí,No
PIURA,MORROPON,200401,1,Sin contrato,Piso precario o sin acondicionar,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,Rural,No Pobre,2023,8,0.0,69.9911422729492,0.0,0.0,48.0,1040.0,2,32,Sí,No
PUNO,PUNO,210101,0,Plazo fijo,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,No asisten,Inscrito actualmente,No,D,No Pobre,2023,8,0.0,0.0,0.0,0.0,11.0,1080.0,3,45,Sí,No
PUNO,PUNO,210101,0,Sin contrato,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,B,No Pobre,2023,8,0.0,229.94348859787,0.0,0.0,35.0,1025.0,3,67,Sí,No
PUNO,PUNO,210101,0,Sin contrato,Piso precario o sin acondicionar,Materiales semi-formales o industriales ligeros,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,B,Pobre Extremo,2023,8,0.0,10.8323783874512,0.0,0.0,50.0,990.0,2,48,Sí,No
PUNO,EL COLLAO,210501,1,Indefinido,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2023,8,0.0,0.0,0.0,0.0,30.0,2800.0,2,60,Sí,No
PUNO,EL COLLAO,210501,0,Indefinido,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2023,8,0.0,33.2026572227478,0.0,0.0,30.0,2800.0,4,50,Sí,No
PUNO,SAN ANTONIO DE PUTINA,211001,0,Sin contrato,Piso de madera,Materiales semi-formales o industriales ligeros,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,Pobre No Extremo,2023,8,0.0,0.0,0.0,0.0,24.0,40.0,2,60,Sí,No
PUNO,EL COLLAO,210501,1,Sin contrato,Piso de madera,Materiales semi-formales o industriales ligeros,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,Pobre No Extremo,2023,8,0.0,12.5174114704132,1207.0,0.0,40.0,1000.0,1,28,Sí,No
PUNO,SAN ROMAN,211101,0,Indefinido,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,C,No Pobre,2023,8,0.0,105.213556289673,0.0,0.0,30.0,2907.0,3,63,Sí,No
PUNO,EL COLLAO,210503,0,Prueba,Piso de madera,Materiales semi-formales o industriales ligeros,Materiales tradicionales de tierra,Asisten,Debería estar en superior,No,Rural,No Pobre,2023,8,0.0,3.18665480613709,0.0,0.0,25.0,800.0,1,19,Sí,No
PUNO,MELGAR,210809,1,Plazo fijo,Piso precario o sin acondicionar,Materiales semi-formales o industriales ligeros,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,Rural,No Pobre,2023,8,0.0,2.06861400604248,0.0,0.0,46.0,1200.0,1,37,Sí,No
PUNO,MELGAR,210809,1,Sin contrato,Piso precario o sin acondicionar,Materiales semi-formales o industriales ligeros,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,Rural,No Pobre,2023,8,0.0,5.777268409729,1208.0,0.0,7.0,200.0,2,47,Sí,No
PUNO,YUNGUYO,211307,1,Sin contrato,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,Rural,No Pobre,2023,8,0.0,115.767146110535,1207.0,0.0,40.0,2100.0,2,40,Sí,No
PUNO,SANDIA,211210,1,Locación / SNP,Piso de madera,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,Rural,No Pobre,2023,8,0.0,3.18609356880188,0.0,0.0,46.0,1440.0,2,52,Sí,No
PUNO,SANDIA,211210,1,Sin contrato,Piso de madera,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,Rural,Pobre No Extremo,2023,8,0.0,0.0,0.0,0.0,40.0,800.0,2,36,Sí,No
SAN MARTIN,MOYOBAMBA,220101,0,Indefinido,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2023,8,0.0,234.426502227783,0.0,0.0,55.0,3100.0,3,58,Sí,No
SAN MARTIN,MOYOBAMBA,220101,0,Locación / SNP,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales mixtos o semi-formales,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2023,8,0.0,65.5241966247559,0.0,0.0,40.0,1500.0,3,27,Sí,No
SAN MARTIN,MOYOBAMBA,220101,1,Sin contrato,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2023,8,0.0,182.882159233093,0.0,0.0,46.0,2200.0,3,51,Sí,No
SAN MARTIN,MOYOBAMBA,220101,0,CAS,Piso precario o sin acondicionar,Materiales semi-formales o industriales ligeros,Materiales mixtos o semi-formales,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2023,8,0.0,98.3994278907776,0.0,0.0,40.0,1025.0,1,55,Sí,No
SAN MARTIN,RIOJA,220804,1,Sin contrato,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2023,8,0.0,29.1822557449341,0.0,0.0,54.0,1440.0,2,57,Sí,No
SAN MARTIN,RIOJA,220804,1,Sin contrato,Piso precario o sin acondicionar,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2023,8,0.0,20.0927925109863,0.0,0.0,28.0,800.0,1,48,Sí,No
SAN MARTIN,RIOJA,220804,0,Sin contrato,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales precarios o livianos,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,Pobre No Extremo,2023,8,0.0,10.5297138690948,0.0,0.0,16.0,500.0,2,38,Sí,No
SAN MARTIN,MOYOBAMBA,220104,1,Sin contrato,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2023,8,0.0,77.0305137634277,1194.0,0.0,32.0,900.0,5,52,Sí,No
SAN MARTIN,MOYOBAMBA,220104,1,Sin contrato,Piso precario o sin acondicionar,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2023,8,0.0,49.2019853591919,0.0,0.0,43.0,240.0,3,42,Sí,No
SAN MARTIN,SAN MARTIN,220901,0,Sin contrato,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2023,8,0.0,0.0,0.0,0.0,24.0,600.0,1,60,Sí,No
SAN MARTIN,SAN MARTIN,220901,1,Indefinido,Pisos formales de alto acabado,Materiales semi-formales o industriales ligeros,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2023,8,0.0,512.521807670593,0.0,0.0,48.0,4500.0,5,44,Sí,No
SAN MARTIN,SAN MARTIN,220901,0,Plazo fijo,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2023,8,0.0,370.718719482422,0.0,0.0,48.0,1025.0,3,51,Sí,No
SAN MARTIN,SAN MARTIN,220901,1,Indefinido,Pisos formales de alto acabado,Materiales semi-formales o industriales ligeros,Materiales tradicionales de tierra,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2023,8,0.0,205.069282054901,0.0,0.0,44.0,3200.0,5,29,Sí,No
SAN MARTIN,SAN MARTIN,220910,0,Locación / SNP,Pisos formales de alto acabado,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Inscrito actualmente,No,E,No Pobre,2023,8,0.0,30.0556011199951,0.0,0.0,46.0,1025.0,1,22,Sí,No
SAN MARTIN,SAN MARTIN,220910,1,Indefinido,Pisos formales de alto acabado,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2023,8,0.0,0.0,0.0,0.0,53.0,1825.0,5,50,Sí,No
SAN MARTIN,BELLAVISTA,220201,1,Sin contrato,Piso precario o sin acondicionar,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2023,8,0.0,11.9299201965332,0.0,0.0,24.0,1560.0,3,66,Sí,No
SAN MARTIN,BELLAVISTA,220201,1,Sin contrato,Piso precario o sin acondicionar,Materiales semi-formales o industriales ligeros,Materiales mixtos o semi-formales,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2023,8,0.0,37.6433048248291,0.0,0.0,48.0,1200.0,4,55,Sí,No
SAN MARTIN,BELLAVISTA,220201,1,Plazo fijo,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2023,8,0.0,50.5742735862732,0.0,0.0,40.0,1150.0,4,40,Sí,No
SAN MARTIN,TOCACHE,221001,1,Plazo fijo,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2023,8,0.0,45.8412599563599,0.0,0.0,36.0,1100.0,4,41,Sí,No
TACNA,TACNA,230108,0,Sin contrato,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2023,8,0.0,21.5867128372192,0.0,0.0,8.0,250.0,2,56,Sí,No
TACNA,TACNA,230110,1,Sin contrato,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,C,No Pobre,2023,8,0.0,67.4957451820374,0.0,0.0,40.0,1000.0,3,60,Sí,No
TACNA,TACNA,230110,0,Indefinido,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,C,No Pobre,2023,8,0.0,191.324003219604,0.0,0.0,40.0,1500.0,4,68,Sí,No
TACNA,TACNA,230101,1,Indefinido,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2023,8,0.0,268.120150089264,0.0,0.0,57.0,2000.0,3,33,Sí,No
TACNA,TACNA,230101,0,Indefinido,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2023,8,0.0,80.8891706466675,0.0,0.0,32.0,1200.0,4,68,Sí,No
TACNA,TACNA,230101,1,Indefinido,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2023,8,0.0,52.4903335571289,1199.0,0.0,50.0,1700.0,4,64,Sí,No
TACNA,TACNA,230110,1,Locación / SNP,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,Pobre No Extremo,2023,8,0.0,28.3858630657196,0.0,0.0,48.0,1900.0,2,35,Sí,No
TACNA,TACNA,230110,0,Sin contrato,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2023,8,0.0,70.5376968383789,0.0,0.0,48.0,200.0,2,40,Sí,No
TACNA,TACNA,230110,1,Sin contrato,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2023,8,0.0,37.324315071106,0.0,0.0,53.0,2160.0,5,46,Sí,No
TACNA,TACNA,230108,1,Plazo fijo,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2023,8,0.0,58.7172203063965,0.0,0.0,60.0,2500.0,3,38,Sí,No
TACNA,TACNA,230110,0,Sin contrato,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2023,8,0.0,68.3474779129028,0.0,0.0,27.0,900.0,3,37,Sí,No
TACNA,TACNA,230104,0,Sin contrato,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2023,8,0.0,194.348589420319,1197.0,0.0,40.0,120.0,2,34,Sí,Sí
TACNA,TACNA,230108,1,Sin contrato,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2023,8,0.0,24.0353918075562,0.0,0.0,22.0,700.0,1,51,Sí,No
TACNA,TACNA,230108,0,Indefinido,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2023,8,0.0,18.1349315643311,0.0,0.0,40.0,1025.0,5,60,Sí,No
TACNA,TACNA,230108,1,Plazo fijo,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,D,No Pobre,2023,8,0.0,30.9562931060791,0.0,0.0,40.0,2000.0,2,45,Sí,No
TACNA,TACNA,230110,1,Plazo fijo,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,Pobre No Extremo,2023,8,0.0,0.0,0.0,0.0,9.0,1500.0,2,34,Sí,No
TACNA,TACNA,230110,1,Sin contrato,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2023,8,0.0,61.7883930206299,0.0,0.0,45.0,2400.0,2,40,Sí,No
TACNA,TACNA,230110,0,Sin contrato,Piso de cemento,Materiales semi-formales o industriales ligeros,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,E,No Pobre,2023,8,0.0,174.506752967834,0.0,0.0,45.0,1600.0,5,39,Sí,No
TACNA,TACNA,230110,1,Indefinido,Piso de cemento,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,B,No Pobre,2023,8,0.0,112.250623226166,0.0,0.0,30.0,3400.0,4,58,Sí,No
TACNA,JORGE BASADRE,230302,0,Prácticas,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Debería estar en superior,No,A,No Pobre,2023,8,0.0,0.0,0.0,0.0,48.0,1100.0,1,20,Sí,No
TACNA,JORGE BASADRE,230302,1,Indefinido,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,A,No Pobre,2023,8,0.0,79.2784194946289,0.0,0.0,60.0,8200.0,4,48,Sí,No
TACNA,JORGE BASADRE,230302,1,Indefinido,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,A,No Pobre,2023,8,0.0,130.476680755615,0.0,0.0,48.0,9000.0,3,49,Sí,No
TACNA,JORGE BASADRE,230302,1,Indefinido,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,A,No Pobre,2023,8,0.0,261.813908576965,0.0,0.0,60.0,4500.0,3,35,Sí,No
TACNA,JORGE BASADRE,230302,1,Indefinido,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,A,No Pobre,2023,8,0.0,0.0,0.0,0.0,30.0,1025.0,3,28,Sí,No
TACNA,JORGE BASADRE,230302,1,Indefinido,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,A,No Pobre,2023,8,0.0,259.642080783844,0.0,0.0,48.0,5000.0,3,31,Sí,No
TACNA,JORGE BASADRE,230302,1,Indefinido,Pisos formales de alto acabado,Materiales estructurales formales,Materiales formales o resistente,Asisten,Adulto (25+) sin matrícula — no aplica,No,A,No Pobre,2023,8,0.0,69.6299242973328,0.0,0.0,48.0,6000.0,4,68,Sí,No
